src_id,dst_id
222,4315
223,4315
224,4315
225,4315
226,4315
227,4315
228,4315
229,4315
230,4315
231,4315
232,4315
233,4315
234,4315
235,4315
236,4315
237,4315
238,4315
18,4315
50,4315
239,4315
240,4315
241,4315
242,4315
243,4315
244,4315
245,4315
246,4315
247,4315
248,4315
249,4315
250,4315
251,4315
252,4315
253,4315
254,4315
255,4315
256,4315
257,4315
258,4315
259,4315
260,4315
261,4315
262,4315
263,4315
264,4315
265,4315
266,4315
20,4315
267,4315
268,4315
269,4315
270,4315
271,4315
272,4315
273,4315
274,4315
275,4315
276,4315
277,4315
278,4315
279,4315
280,4315
281,4315
282,4315
283,4315
284,4315
285,4315
286,4315
287,4315
288,4315
289,4315
290,4315
291,4315
292,4315
293,4315
294,4315
295,4315
296,4315
297,4315
298,4315
299,4315
300,4315
301,4315
302,4315
303,4315
304,4315
305,4315
306,4315
22,4315
307,4315
308,4315
309,4315
310,4315
311,4315
312,4315
313,4315
314,4315
315,4315
316,4315
103,4315
317,4315
318,4315
319,4315
320,4315
321,4315
322,4315
323,4315
324,4315
325,4315
326,4315
327,4315
328,4315
329,4315
330,4315
331,4315
332,4315
52,4315
333,4315
334,4315
335,4315
336,4315
337,4315
338,4315
339,4315
340,4315
341,4315
60,4315
342,4315
343,4315
344,4315
345,4315
346,4315
347,4315
348,4315
349,4315
350,4315
351,4315
352,4315
353,4315
354,4315
355,4315
356,4315
357,4315
358,4315
359,4315
360,4315
361,4315
362,4315
363,4315
364,4315
365,4315
366,4315
367,4315
368,4315
369,4315
370,4315
371,4315
372,4315
373,4315
374,4315
375,4315
376,4315
377,4315
378,4315
379,4315
380,4315
381,4315
382,4315
383,4315
384,4315
385,4315
386,4315
387,4315
388,4315
389,4315
390,4315
391,4315
392,4315
393,4315
394,4315
395,4315
396,4315
397,4315
398,4315
399,4315
400,4315
401,4315
402,4315
403,4315
93,4315
27,4315
0,4315
404,4315
405,4315
406,4315
407,4315
408,4315
409,4315
410,4315
411,4315
412,4315
413,4315
414,4315
415,4315
416,4315
417,4315
418,4315
419,4315
420,4315
421,4315
422,4315
423,4315
424,4315
425,4315
426,4315
427,4315
106,4315
428,4315
429,4315
430,4315
431,4315
432,4315
433,4315
434,4315
435,4315
436,4315
437,4315
438,4315
439,4315
440,4315
441,4315
442,4315
443,4315
444,4315
445,4315
446,4315
447,4315
448,4315
449,4315
450,4315
451,4315
452,4315
453,4315
454,4315
455,4315
456,4315
457,4315
458,4315
459,4315
460,4315
461,4315
95,4315
462,4315
463,4315
464,4315
465,4315
466,4315
467,4315
468,4315
469,4315
470,4315
471,4315
472,4315
473,4315
474,4315
475,4315
476,4315
477,4315
478,4315
479,4315
480,4315
36,4315
481,4315
37,4315
482,4315
483,4315
484,4315
485,4315
486,4315
487,4315
488,4315
38,4315
489,4315
40,11960
490,8503
491,8503
129,8503
47,8503
135,8503
492,8503
48,8503
493,8503
178,8503
494,8503
495,8503
13,8503
201,8503
205,8503
496,8503
497,8503
498,8503
499,8503
318,8503
500,8503
52,8503
501,8503
68,8503
502,8503
396,8503
503,8503
93,8503
504,8503
505,8503
506,8503
507,8503
508,8503
509,8503
510,8503
95,12653
95,3800
1,1093
42,6753
511,6753
512,6753
513,6753
40,16135
41,16135
135,2387
137,2387
139,2387
196,2387
13,2387
209,2387
16,2387
223,2387
514,2387
256,2387
258,2387
269,2387
515,2387
516,2387
330,2387
517,2387
518,2387
519,2387
520,2387
351,2387
371,2387
375,2387
27,2387
464,2387
465,2387
466,2387
521,2387
467,2387
468,2387
469,2387
470,2387
471,2387
29,2387
30,2387
31,2387
32,2387
33,2387
34,2387
35,2387
489,2387
136,5756
39,4360
99,7450
522,7450
523,7450
524,7450
40,10827
377,1048
0,1048
525,4735
128,4735
526,4735
143,4735
144,4735
148,4735
149,4735
151,4735
159,4735
527,4735
161,4735
164,4735
167,4735
168,4735
172,4735
175,4735
177,4735
528,4735
184,4735
195,4735
200,4735
204,4735
529,4735
210,4735
211,4735
227,4735
239,4735
246,4735
530,4735
253,4735
280,4735
293,4735
298,4735
531,4735
532,4735
533,4735
307,4735
534,4735
314,4735
535,4735
329,4735
536,4735
537,4735
334,4735
340,4735
538,4735
361,4735
363,4735
364,4735
388,4735
389,4735
390,4735
392,4735
393,4735
394,4735
539,4735
397,4735
406,4735
409,4735
410,4735
427,4735
431,4735
433,4735
435,4735
445,4735
456,4735
459,4735
540,16064
541,1928
542,4098
106,3233
8,10647
26,10647
28,10647
26,4152
543,4152
28,4152
544,8454
545,8454
546,8385
0,4184
426,4184
547,8579
548,8579
549,8579
550,8579
348,8579
107,2515
108,2515
540,5924
551,6178
552,6178
553,6178
554,6178
346,6178
555,6178
348,6178
556,6178
65,6178
350,6178
557,6178
558,6178
559,6178
343,5990
346,5990
348,5990
560,11849
561,11849
119,11849
348,11849
346,4434
107,5169
108,5169
0,8223
223,11479
562,11479
346,11479
350,11479
382,11479
467,11479
468,11479
469,11479
470,11479
471,11479
563,5481
563,12713
425,2347
564,11706
565,11706
566,11706
348,11706
41,4989
96,4989
97,4989
98,4989
424,13384
429,13384
474,13384
382,8838
567,5854
134,4735
136,4735
147,4735
152,4735
568,4735
156,4735
165,4735
170,4735
173,4735
190,4735
194,4735
228,4735
229,4735
238,4735
569,4735
251,4735
254,4735
270,4735
274,4735
284,4735
289,4735
304,4735
570,4735
571,4735
335,4735
368,4735
399,4735
413,4735
434,4735
437,4735
438,4735
440,4735
444,4735
450,4735
454,4735
480,4735
482,4735
134,9525
136,9525
147,9525
152,9525
568,9525
156,9525
165,9525
170,9525
173,9525
190,9525
194,9525
228,9525
229,9525
238,9525
569,9525
251,9525
254,9525
270,9525
274,9525
284,9525
289,9525
304,9525
570,9525
571,9525
335,9525
368,9525
399,9525
413,9525
434,9525
437,9525
438,9525
440,9525
444,9525
450,9525
454,9525
480,9525
482,9525
39,4794
39,12550
39,5391
39,9169
39,7618
39,11214
0,10234
0,7411
0,13951
0,13299
0,17557
0,8
0,11989
0,10929
0,12692
0,11655
0,5303
0,10283
0,7609
0,6800
0,2225
0,12580
0,15286
0,1369
0,13076
424,5961
429,5961
474,5961
542,12774
42,6151
542,2318
542,10915
542,10666
542,4308
542,5640
362,14316
572,13982
573,13982
572,476
263,373
411,373
574,2499
575,2499
576,2499
577,2499
578,2499
579,11481
580,601
581,7183
582,7183
583,9031
584,9031
585,9031
141,9031
153,9031
586,9031
587,9031
588,9031
589,9031
590,9031
195,9031
591,9031
210,9031
214,9031
592,9031
593,9031
233,9031
238,9031
270,9031
594,9031
595,9031
596,9031
597,9031
598,9031
599,9031
600,9031
601,9031
602,9031
603,9031
604,9031
605,9031
606,9031
581,8256
120,12110
607,29
608,29
581,29
609,29
610,29
611,10312
612,10312
191,3043
209,3043
613,3043
612,3043
263,7801
614,1102
615,1102
616,9683
261,9683
617,14146
580,4227
618,1864
619,1475
620,2744
617,9929
163,9076
222,9076
272,9076
621,9076
578,9076
15,13122
16,13122
308,13122
36,13122
481,13122
622,6220
623,6220
624,6220
625,6220
626,6220
627,6220
628,3980
629,3980
630,3980
631,3980
0,3980
632,11797
118,15704
42,5101
512,5101
513,5101
633,5507
634,4455
635,12858
636,12005
263,2788
611,10592
637,2158
545,2158
572,2546
638,1908
639,6820
574,13878
575,13878
617,10423
640,12469
641,11932
642,11932
463,5671
643,3631
49,3631
644,3631
645,3631
646,3631
647,3631
648,3631
649,3631
0,5199
650,8093
583,4425
651,4425
585,4425
652,4425
174,4425
11,4425
653,4425
592,4425
654,4425
655,4425
656,4425
657,4425
594,4425
658,4425
659,4425
660,4425
661,4425
662,4425
663,4425
631,4425
664,4425
665,4425
604,4425
645,4425
605,4425
646,4425
647,4425
263,4497
625,4497
411,4497
666,974
182,974
373,6296
463,6296
667,2918
668,2918
580,9690
572,1186
619,16244
120,16035
633,10893
669,7952
633,7926
263,15464
644,12978
648,12978
649,12978
572,11246
261,11246
478,9855
479,9855
178,3509
182,3509
163,9181
12,9181
15,9181
16,9181
308,9181
36,9181
481,9181
485,9181
666,7134
180,7134
182,7134
670,7134
671,7134
581,4640
672,3606
0,3606
673,3501
674,3501
308,3501
675,3501
611,3501
518,3501
676,3501
481,3501
677,17215
678,17215
679,1114
0,1114
620,3565
634,4872
574,11011
575,11011
581,1013
178,6841
607,3057
680,3057
609,3057
610,3057
545,3057
681,3175
682,3331
574,10833
575,10833
633,7820
683,6507
174,6507
495,6507
684,6507
217,6507
575,6507
308,6507
685,6507
577,6507
686,6507
687,6507
688,6507
481,6507
689,8038
690,8038
691,8038
324,8038
633,13546
163,748
209,748
222,748
621,748
692,12371
548,12371
613,12371
693,12371
482,2108
694,11886
615,3471
575,12586
668,12586
478,12586
479,12586
580,5529
216,6637
362,14995
695,4003
696,822
639,3390
697,3390
641,6606
642,6606
574,13330
575,13330
548,14334
549,14334
693,14334
634,3793
371,13313
633,5042
639,11600
683,9826
548,9826
549,9826
698,9826
699,9826
700,5856
96,4143
16,12537
222,12653
263,12653
272,12653
412,1842
578,4453
206,11107
579,11270
163,3800
222,3800
272,3800
578,3800
641,8602
642,8602
206,9838
701,9838
702,9838
703,10998
704,10998
432,10998
651,8077
705,8077
706,8077
707,8077
708,8077
709,8077
710,8077
711,8077
712,8077
713,8573
617,9340
714,9340
182,4850
715,4850
716,3060
261,222
263,6187
129,15441
546,15441
156,15441
717,15441
16,15441
718,15441
269,15441
288,15441
308,15441
719,15441
676,15441
30,15441
31,15441
34,15441
35,15441
720,15441
481,15441
580,4360
721,7641
42,3192
722,3192
512,3192
513,3192
579,1899
272,11703
723,11703
672,9905
261,1725
641,7768
642,7768
142,5176
174,5176
724,5176
725,5176
261,5176
726,5176
576,5176
727,5176
42,7557
512,7557
513,7557
42,1497
728,1497
142,1497
174,1497
724,1497
592,1497
725,1497
726,1497
727,1497
512,1497
513,1497
42,9200
512,9200
513,9200
722,6848
729,6848
730,6848
432,6848
174,6627
724,6627
592,6627
725,6627
722,6627
572,6638
731,6638
732,6638
482,3772
316,6108
373,6108
463,6108
733,9088
288,4837
734,2465
735,2120
201,7697
611,7697
364,7697
400,7697
736,7697
737,2004
738,2004
647,2004
739,9072
740,9072
729,9072
741,8994
722,5537
142,1138
201,1138
208,1138
612,1138
93,1138
736,1138
577,1138
658,12120
742,12120
743,12120
744,12120
734,7278
201,6695
208,6695
258,6695
93,6695
736,6695
745,6695
178,5354
746,5354
747,5354
734,1749
735,11681
748,11681
749,11681
750,14749
261,14749
751,14749
752,14749
320,14749
48,4152
753,4152
572,1395
341,7124
754,7124
755,7124
498,1171
756,1171
757,3070
580,6795
758,4818
115,4818
759,4818
760,4818
585,4818
163,4818
171,4818
174,4818
724,4818
628,4818
761,4818
236,4818
725,4818
714,4818
762,4818
763,4818
711,4818
764,4818
765,4818
766,4818
631,4818
767,4818
681,7809
768,7350
341,2843
754,2843
769,2843
770,12769
771,12769
772,12769
773,12769
673,12769
7,12769
774,12769
775,12769
175,12769
776,12769
196,12769
12,12769
199,12769
201,12769
777,12769
16,12769
223,12769
232,12769
257,12769
263,12769
269,12769
714,12769
778,12769
779,12769
22,12769
780,12769
781,12769
782,12769
60,12769
783,12769
784,12769
466,12769
467,12769
468,12769
469,12769
470,12769
471,12769
648,12769
36,12769
668,6983
478,6983
479,6983
695,4184
785,5982
786,5982
735,7201
0,7308
787,4596
668,4596
478,4596
479,4596
42,3841
129,3841
174,3841
724,3841
725,3841
263,3841
512,3841
513,3841
644,2232
788,6558
612,6558
789,8069
790,6964
791,2797
729,2797
182,1691
792,9984
731,7212
158,1118
169,1118
416,4346
472,4346
611,8637
572,2406
702,1296
793,7922
49,9543
463,4298
793,12334
116,7089
730,7089
704,7089
129,452
46,452
135,452
794,452
795,452
208,452
223,452
796,452
797,452
258,452
629,452
798,452
330,452
799,452
800,452
801,2756
46,2756
802,2756
148,2756
689,2756
803,2756
7,2756
167,2756
196,2756
201,2756
654,2756
514,2756
100,2756
804,2756
805,2756
265,2756
806,2756
269,2756
714,2756
288,2756
807,2756
780,2756
516,2756
518,2756
808,2756
809,2756
660,2756
661,2756
810,2756
811,2756
375,2756
812,2756
813,2756
814,2756
464,2756
465,2756
466,2756
743,2756
744,2756
793,7032
787,10275
787,12876
734,8022
815,5565
617,9889
816,9889
817,9889
818,9889
309,9889
819,9889
820,9889
633,6175
821,6175
666,6175
822,6175
823,6175
178,6175
182,6175
633,11347
683,341
824,341
825,341
826,341
689,341
827,341
828,341
166,341
829,341
174,341
830,341
831,341
11,341
202,341
832,341
833,341
219,341
834,341
654,341
835,341
836,341
837,341
838,341
569,341
839,341
840,341
841,341
842,341
843,341
844,341
845,341
846,341
847,341
848,341
324,341
849,341
850,341
851,341
852,341
853,341
854,341
855,341
856,341
857,341
858,341
661,341
859,341
860,341
631,341
394,341
861,341
862,341
736,341
427,341
863,341
864,6278
865,9893
42,9893
495,9893
245,9893
261,9893
726,9893
512,9893
513,9893
641,2390
642,2390
492,8725
866,8725
158,8725
178,8725
746,8725
867,8725
142,10997
232,10997
644,10997
634,9164
868,8192
869,8192
870,8192
871,8192
872,8192
818,8192
629,8192
287,8192
873,8192
874,8192
875,8192
876,8192
877,8192
878,8192
879,8192
880,8192
881,8192
882,8192
813,8192
883,8192
578,8192
884,8192
821,1650
868,1650
885,1650
869,1650
886,1650
184,1650
870,1650
871,1650
196,1650
887,1650
872,1650
237,1650
888,1650
889,1650
890,1650
629,1650
287,1650
873,1650
891,1650
881,1650
882,1650
371,1650
892,1650
631,1650
813,1650
883,1650
893,1650
894,1650
895,1650
464,1650
465,1650
466,1650
884,1650
896,1650
0,4732
634,9025
651,7034
619,7034
574,7034
822,7034
897,7034
898,7034
899,7034
174,7034
777,7034
900,7034
901,7034
654,7034
725,7034
261,7034
263,7034
576,7034
752,7034
296,7034
902,7034
903,7034
904,7034
454,7034
634,12126
634,10179
905,2290
772,2290
906,2290
804,2290
907,2290
908,2290
743,2290
744,2290
909,2015
572,2015
572,4569
572,5972
572,4624
572,11777
572,15496
910,15496
683,6418
633,6418
911,6418
912,6418
306,6418
631,6418
913,6418
573,6418
572,3976
572,5836
572,8558
572,4537
572,7197
738,2000
647,2000
737,5032
633,11273
633,14896
547,3712
692,3712
548,3712
914,3712
613,3712
763,3712
634,5392
634,8167
915,14151
865,5215
261,5215
726,5215
916,5215
917,5215
918,5215
919,5215
727,5215
726,4958
579,9137
910,4012
617,6590
920,7379
860,7379
921,8448
225,8448
922,10901
923,10901
801,10901
924,10901
925,10901
926,10901
122,10901
927,10901
126,10901
585,10901
129,10901
4,10901
134,10901
928,10901
929,10901
141,10901
143,10901
144,10901
5,10901
930,10901
151,10901
931,10901
932,10901
6,10901
673,10901
933,10901
934,10901
152,10901
935,10901
7,10901
936,10901
937,10901
938,10901
939,10901
164,10901
168,10901
170,10901
775,10901
717,10901
940,10901
172,10901
941,10901
175,10901
942,10901
176,10901
177,10901
943,10901
181,10901
944,10901
184,10901
945,10901
186,10901
590,10901
8,10901
946,10901
194,10901
195,10901
11,10901
947,10901
196,10901
197,10901
12,10901
948,10901
949,10901
199,10901
950,10901
200,10901
201,10901
951,10901
952,10901
777,10901
953,10901
954,10901
955,10901
208,10901
210,10901
684,10901
16,10901
956,10901
217,10901
957,10901
219,10901
958,10901
592,10901
222,10901
872,10901
223,10901
227,10901
959,10901
960,10901
233,10901
961,10901
235,10901
962,10901
239,10901
963,10901
19,10901
964,10901
965,10901
966,10901
967,10901
968,10901
969,10901
251,10901
970,10901
971,10901
258,10901
20,10901
268,10901
972,10901
269,10901
594,10901
274,10901
21,10901
973,10901
974,10901
280,10901
285,10901
975,10901
976,10901
977,10901
978,10901
289,10901
293,10901
979,10901
980,10901
981,10901
596,10901
982,10901
533,10901
983,10901
984,10901
985,10901
986,10901
22,10901
987,10901
780,10901
307,10901
308,10901
311,10901
781,10901
782,10901
988,10901
989,10901
990,10901
991,10901
23,10901
719,10901
992,10901
356,10901
993,10901
994,10901
995,10901
996,10901
365,10901
997,10901
998,10901
999,10901
1000,10901
1001,10901
1002,10901
371,10901
1003,10901
1004,10901
1005,10901
1006,10901
1007,10901
1008,10901
1009,10901
892,10901
1010,10901
1011,10901
1012,10901
1013,10901
1014,10901
388,10901
1015,10901
1016,10901
1017,10901
396,10901
1018,10901
26,10901
1019,10901
1020,10901
399,10901
1021,10901
644,10901
1022,10901
1023,10901
1024,10901
1025,10901
1026,10901
1027,10901
412,10901
504,10901
1028,10901
420,10901
1029,10901
1030,10901
1031,10901
1032,10901
437,10901
438,10901
1033,10901
1034,10901
1035,10901
440,10901
1036,10901
1037,10901
1038,10901
1039,10901
1040,10901
1041,10901
1042,10901
1043,10901
1044,10901
1045,10901
455,10901
1046,10901
1047,10901
1048,10901
1049,10901
1050,10901
1051,10901
28,10901
464,10901
465,10901
466,10901
467,10901
468,10901
469,10901
470,10901
471,10901
648,10901
649,10901
473,10901
1052,10901
29,10901
30,10901
31,10901
32,10901
33,10901
34,10901
35,10901
36,10901
1053,10901
1054,10901
745,10901
1055,10901
1056,10901
481,10901
1057,10901
1058,10901
37,10901
1059,10901
487,10901
1060,13807
922,13807
1061,13807
1062,13807
868,13807
1063,13807
1064,13807
1065,13807
1066,13807
1067,13807
771,13807
925,13807
759,13807
1068,13807
1069,13807
1070,13807
584,13807
122,13807
927,13807
1071,13807
126,13807
525,13807
129,13807
1072,13807
1073,13807
130,13807
772,13807
928,13807
1074,13807
1075,13807
136,13807
1076,13807
142,13807
143,13807
1077,13807
144,13807
148,13807
149,13807
150,13807
773,13807
930,13807
151,13807
1078,13807
1079,13807
1080,13807
1081,13807
1082,13807
1083,13807
1084,13807
1085,13807
932,13807
673,13807
933,13807
568,13807
153,13807
1086,13807
1087,13807
1088,13807
935,13807
774,13807
159,13807
938,13807
161,13807
939,13807
164,13807
165,13807
166,13807
1089,13807
1090,13807
168,13807
794,13807
1091,13807
170,13807
717,13807
940,13807
172,13807
1092,13807
1093,13807
941,13807
175,13807
493,13807
177,13807
528,13807
181,13807
1094,13807
1095,13807
184,13807
945,13807
186,13807
1096,13807
1097,13807
190,13807
946,13807
194,13807
776,13807
195,13807
947,13807
1098,13807
197,13807
494,13807
1099,13807
948,13807
949,13807
1100,13807
950,13807
200,13807
1101,13807
201,13807
1102,13807
1103,13807
954,13807
955,13807
529,13807
1104,13807
1105,13807
210,13807
211,13807
212,13807
684,13807
1106,13807
1107,13807
1108,13807
1109,13807
872,13807
1110,13807
1111,13807
1112,13807
961,13807
1113,13807
1114,13807
235,13807
1115,13807
238,13807
690,13807
1116,13807
965,13807
569,13807
246,13807
1117,13807
888,13807
969,13807
248,13807
1118,13807
1119,13807
530,13807
255,13807
1120,13807
1121,13807
971,13807
260,13807
263,13807
1122,13807
1123,13807
972,13807
269,13807
1124,13807
840,13807
1125,13807
1126,13807
280,13807
283,13807
1127,13807
1128,13807
595,13807
285,13807
1129,13807
778,13807
51,13807
975,13807
1130,13807
976,13807
287,13807
288,13807
978,13807
289,13807
290,13807
1131,13807
1132,13807
1133,13807
296,13807
298,13807
1134,13807
531,13807
532,13807
979,13807
873,13807
1135,13807
1136,13807
1137,13807
1138,13807
982,13807
1139,13807
1140,13807
1141,13807
304,13807
1142,13807
1143,13807
1144,13807
986,13807
987,13807
1145,13807
307,13807
534,13807
311,13807
313,13807
1146,13807
1147,13807
314,13807
989,13807
1148,13807
1149,13807
1150,13807
1151,13807
535,13807
719,13807
1152,13807
1153,13807
1154,13807
24,13807
675,13807
537,13807
1155,13807
1156,13807
1157,13807
1158,13807
1159,13807
1160,13807
1161,13807
1162,13807
1163,13807
1164,13807
571,13807
334,13807
335,13807
337,13807
339,13807
1165,13807
1166,13807
1167,13807
1168,13807
1169,13807
881,13807
1170,13807
1171,13807
1172,13807
1173,13807
1174,13807
356,13807
357,13807
1175,13807
1176,13807
1177,13807
882,13807
1178,13807
358,13807
857,13807
1179,13807
994,13807
1180,13807
359,13807
995,13807
600,13807
1181,13807
364,13807
1182,13807
1183,13807
1184,13807
1185,13807
1186,13807
1187,13807
368,13807
1188,13807
1000,13807
1189,13807
1190,13807
371,13807
1191,13807
1192,13807
1193,13807
1006,13807
1194,13807
1195,13807
892,13807
1196,13807
1197,13807
1198,13807
1199,13807
1200,13807
1201,13807
1202,13807
1203,13807
1204,13807
1205,13807
626,13807
1206,13807
1207,13807
1208,13807
1209,13807
391,13807
393,13807
394,13807
1018,13807
713,13807
1210,13807
1211,13807
1212,13807
1213,13807
1214,13807
1215,13807
1216,13807
399,13807
644,13807
1022,13807
1023,13807
1217,13807
1218,13807
1219,13807
1220,13807
1221,13807
1222,13807
1223,13807
405,13807
406,13807
1224,13807
1225,13807
412,13807
736,13807
1226,13807
1227,13807
563,13807
1228,13807
425,13807
1031,13807
1229,13807
1032,13807
1230,13807
435,13807
727,13807
1231,13807
1232,13807
440,13807
1233,13807
1234,13807
1037,13807
446,13807
1038,13807
448,13807
1235,13807
450,13807
1041,13807
1043,13807
1236,13807
784,13807
1045,13807
1237,13807
1238,13807
1239,13807
1240,13807
1241,13807
1242,13807
1243,13807
1244,13807
1245,13807
1246,13807
1247,13807
1049,13807
1248,13807
1249,13807
1250,13807
1251,13807
1252,13807
648,13807
1253,13807
649,13807
1254,13807
473,13807
745,13807
1255,13807
482,13807
1256,13807
1257,13807
896,13807
487,13807
1258,11369
1259,11369
1260,11369
777,11369
1261,11369
1262,11369
263,11369
1157,11369
1263,11369
1264,11369
716,11369
42,361
174,361
724,361
725,361
0,361
722,361
512,361
513,361
648,361
668,361
478,361
479,361
1265,3955
1266,3955
1267,3955
1060,3955
787,3955
1268,3955
1269,3955
1270,3955
1271,3955
1272,3955
1273,3955
1274,3955
1275,3955
1276,3955
822,3955
1061,3955
868,3955
1065,3955
1067,3955
771,3955
759,3955
1070,3955
1277,3955
126,3955
129,3955
1278,3955
1279,3955
772,3955
526,3955
928,3955
135,3955
1280,3955
141,3955
885,3955
142,3955
144,3955
148,3955
149,3955
773,3955
1079,3955
1081,3955
1281,3955
1082,3955
1084,3955
1085,3955
1282,3955
1283,3955
869,3955
933,3955
1284,3955
568,3955
153,3955
1285,3955
1086,3955
1087,3955
1286,3955
622,3955
1287,3955
159,3955
938,3955
161,3955
163,3955
1288,3955
939,3955
164,3955
165,3955
166,3955
1289,3955
775,3955
717,3955
940,3955
172,3955
1290,3955
175,3955
493,3955
588,3955
176,3955
177,3955
178,3955
589,3955
1291,3955
944,3955
1094,3955
184,3955
945,3955
186,3955
49,3955
193,3955
195,3955
197,3955
1292,3955
1099,3955
199,3955
200,3955
201,3955
204,3955
1293,3955
1294,3955
1104,3955
209,3955
1295,3955
1296,3955
214,3955
956,3955
1107,3955
957,3955
1109,3955
1297,3955
592,3955
1298,3955
223,3955
226,3955
1299,3955
1300,3955
1301,3955
232,3955
1302,3955
901,3955
1115,3955
1303,3955
238,3955
690,3955
575,3955
965,3955
246,3955
248,3955
1304,3955
530,3955
255,3955
1305,3955
971,3955
258,3955
1306,3955
1307,3955
261,3955
1308,3955
1309,3955
1123,3955
269,3955
1124,3955
1126,3955
273,3955
274,3955
277,3955
974,3955
1310,3955
714,3955
284,3955
1129,3955
778,3955
1311,3955
1312,3955
976,3955
289,3955
290,3955
1132,3955
296,3955
297,3955
298,3955
531,3955
1313,3955
1314,3955
979,3955
1135,3955
981,3955
1138,3955
982,3955
1139,3955
304,3955
1315,3955
985,3955
1316,3955
534,3955
312,3955
313,3955
782,3955
1317,3955
1318,3955
1319,3955
317,3955
1320,3955
318,3955
1321,3955
719,3955
1322,3955
1323,3955
329,3955
675,3955
1155,3955
1324,3955
1325,3955
334,3955
1326,3955
339,3955
1166,3955
53,3955
1327,3955
1328,3955
1329,3955
60,3955
1169,3955
1330,3955
1331,3955
351,3955
1172,3955
1176,3955
882,3955
1180,3955
359,3955
1332,3955
1333,3955
1334,3955
1335,3955
1336,3955
1337,3955
1338,3955
364,3955
1339,3955
1340,3955
621,3955
1183,3955
1185,3955
1341,3955
1342,3955
368,3955
1343,3955
1344,3955
370,3955
1189,3955
1003,3955
1345,3955
1005,3955
1346,3955
1347,3955
1193,3955
1348,3955
1006,3955
1349,3955
1007,3955
1008,3955
892,3955
1350,3955
1351,3955
626,3955
1352,3955
631,3955
1353,3955
1207,3955
383,3955
392,3955
1354,3955
393,3955
1017,3955
1355,3955
1356,3955
1357,3955
1218,3955
1219,3955
1358,3955
1359,3955
1221,3955
1360,3955
1361,3955
1362,3955
412,3955
504,3955
1363,3955
736,3955
1364,3955
1365,3955
1366,3955
423,3955
1228,3955
1367,3955
1368,3955
1369,3955
1370,3955
1371,3955
1372,3955
1373,3955
1374,3955
435,3955
727,3955
437,3955
1034,3955
439,3955
440,3955
1375,3955
1376,3955
1037,3955
1377,3955
1378,3955
1379,3955
450,3955
1380,3955
1043,3955
784,3955
1045,3955
1381,3955
1237,3955
1382,3955
1383,3955
1243,3955
1384,3955
1385,3955
1386,3955
1387,3955
1388,3955
1049,3955
1389,3955
1390,3955
1391,3955
1392,3955
1393,3955
1251,3955
467,3955
468,3955
469,3955
470,3955
471,3955
1252,3955
648,3955
1394,3955
1254,3955
1395,3955
1396,3955
745,3955
484,3955
485,3955
1397,3955
1398,3955
487,3955
977,10559
1399,10559
1400,10559
1401,2300
1402,2300
768,2300
746,2300
701,2300
1403,2300
178,10443
178,15451
792,4508
208,15966
93,15966
745,15966
651,8974
683,8974
922,8974
115,8974
547,8974
42,8974
549,8974
1061,8974
2,8974
868,8974
1063,8974
1404,8974
