src_id,dst_id
302,8071
303,9061
304,962
305,3912
306,4149
307,7299
308,5481
309,9970
310,7416
311,6480
312,6674
313,8258
314,6675
315,260
316,7086
317,4015
318,3142
319,9050
320,270
321,262
322,5474
323,4021
324,1110
325,1849
326,6674
327,4195
328,4194
329,17
330,1849
331,8803
332,266
333,6707
334,8692
335,64
336,5848
337,8646
338,3914
339,8691
340,3793
341,6364
342,20
343,970
344,23
345,6675
346,5869
347,260
348,2403
349,2404
350,4000
351,4000
352,8068
353,8068
354,4000
355,5186
356,8803
357,4547
358,5480
359,267
360,12836
361,260
362,3133
363,260
364,260
365,260
366,3679
367,256
368,3914
369,7447
370,7152
371,260
372,7152
373,7151
374,93
375,373
376,93
377,376
378,3679
379,90
380,260
381,260
382,6674
383,6675
384,17
385,5481
386,3808
387,4961
388,8255
389,6486
390,3808
391,3808
392,1913
393,4229
394,9115
395,8071
396,3808
397,6530
398,6323
399,397
400,1685
401,268
402,7151
403,9868
404,5428
405,10185
406,7077
407,1541
408,425
409,3140
410,6675
411,7736
412,3116
413,14027
414,10488
415,9009
416,4641
417,4641
418,4641
419,4642
420,4642
421,7693
422,1665
423,1666
424,7649
425,11
426,10666
427,124
428,4830
429,5605
430,6675
431,1728
432,1728
433,8650
434,9261
435,167
436,3010
437,430
438,970
439,828
440,3627
441,1285
442,2890
443,3627
444,8803
445,10377
446,5795
447,5795
448,5795
449,5795
450,4016
451,10084
452,6391
453,452
454,452
455,453
456,453
457,10191
458,457
459,457
460,4019
461,3481
462,1694
463,10084
464,7153
465,7153
466,7244
467,6952
468,62
469,3133
470,1685
471,6675
472,1363
473,1702
474,7693
475,266
476,4359
477,8803
478,970
479,478
480,478
481,8890
482,8803
483,8803
484,970
485,2597
486,259
487,57
488,3140
489,2853
490,6346
491,8255
492,3808
493,119
494,119
495,119
496,119
497,6362
498,6362
499,6362
500,6362
501,6362
502,6362
503,6362
504,167
505,599
506,599
507,5628
508,6390
509,7464
510,8255
511,2853
512,2853
513,2853
514,2853
515,9701
516,10488
517,1864
518,1864
519,4358
520,10176
521,7679
522,521
523,521
524,6577
525,2631
526,2631
527,969
528,7679
529,3518
530,969
531,3518
532,6255
533,3518
534,3518
535,4365
536,3696
537,9310
538,3692
539,7123
540,5054
541,579
542,6181
543,580
544,579
545,6181
546,580
547,3243
548,1291
549,7090
550,3810
551,1344
552,4359
553,1344
554,1344
555,1344
556,554
557,3481
558,1774
559,49
560,49
561,3133
562,1180
563,8303
564,8303
565,57
566,56
567,57
568,6323
569,4958
570,1686
571,1686
572,6674
573,6674
574,7696
575,3690
576,3224
577,5054
578,1311
579,3696
580,3692
581,7772
582,3142
583,2854
584,7898
585,3775
586,3141
587,10910
588,3141
589,4459
590,3141
591,7693
592,9547
593,3141
594,3141
595,3141
596,3141
597,35
598,3141
599,167
600,7976
601,1402
602,3141
603,3141
604,2595
605,10659
606,4553
607,62
608,8803
609,8803
610,8803
611,8803
612,8803
613,8898
614,3718
615,614
616,10088
617,3140
618,8890
619,8512
620,257
621,57
622,57
623,257
624,7693
625,5544
626,5544
627,6034
628,6034
629,7693
630,57
631,57
632,9548
633,10100
634,4000
635,5779
636,10446
637,10096
638,4547
639,2938
640,2938
641,3799
642,4000
643,10089
644,4000
645,4351
646,4351
647,6633
648,6030
649,6030
650,3518
651,3518
652,3518
653,4352
654,4352
655,1773
656,4000
657,970
658,970
659,376
660,2595
661,10447
662,4020
663,662
664,8803
665,6391
666,665
667,925
668,4000
669,7250
670,50
671,50
672,8071
673,8071
674,8071
675,3141
676,1696
677,4000
678,56
679,4000
680,4547
681,3714
682,4000
683,369
684,369
685,1864
686,5658
687,10111
688,3142
689,266
690,4856
691,3518
692,3518
693,10176
694,3518
695,5603
696,10379
697,2677
698,970
699,5424
700,8803
701,9702
702,3739
703,7086
704,830
705,7349
706,1328
707,5779
708,962
709,1776
710,1776
711,1328
712,2813
713,712
714,712
715,712
716,1776
717,7086
718,2813
719,6675
720,5676
721,2813
722,6098
723,3259
724,3259
725,969
726,718
727,718
728,6675
729,969
730,969
731,969
732,969
733,969
734,2668
735,1574
736,207
737,2944
738,207
739,969
740,7031
741,969
742,7035
743,7035
744,7035
745,4700
746,10377
747,3514
748,2668
749,746
750,2895
751,2895
752,7649
753,425
754,11
755,970
756,8803
757,807
758,8643
759,8645
760,807
761,807
762,813
763,813
764,5656
765,8714
766,8717
767,8720
768,8723
769,7152
770,8688
771,8663
772,3914
773,3914
774,1794
775,5382
776,5383
777,5081
778,6184
779,266
780,5081
781,8653
782,8689
783,8675
784,8669
785,8654
786,7624
787,8732
788,8735
789,8738
790,6881
791,779
792,10908
793,424
794,6675
795,5849
796,5849
797,9569
798,266
799,5848
800,1856
801,266
802,1540
803,7545
804,9120
805,668
806,5192
807,48
808,3675
809,10084
810,10084
811,6768
812,8146
813,8708
814,9234
815,8617
816,11
817,80
818,7081
819,7058
820,7081
821,7081
822,7081
823,7081
824,822
825,2597
826,2597
827,2597
828,5668
829,6675
830,6951
831,2813
832,2812
833,2812
834,8279
835,8279
836,835
837,8282
838,3258
839,832
840,3258
841,6675
842,10084
843,844
844,2692
845,846
846,8884
847,4481
848,4481
849,4481
850,1743
851,852
852,8884
853,2812
854,3257
855,3257
856,3258
857,7473
858,7473
859,7037
860,7280
861,7081
862,3518
863,6675
864,863
865,6675
866,3518
867,8803
868,1771
869,863
870,5501
871,5501
872,3518
873,10303
874,3518
875,4014
876,8960
877,2677
878,6714
879,6714
880,5424
881,10377
882,970
883,10377
884,3264
885,2794
886,2682
887,11
888,22
889,268
890,6675
891,59
892,10111
893,3518
894,5801
895,5800
896,9464
897,7093
898,4840
899,10096
900,3140
901,304
902,901
903,3141
904,907
905,907
906,2832
907,197
908,3141
909,8883
910,3279
911,1114
912,909
913,8803
914,909
915,927
916,8803
917,3116
918,3627
919,970
920,970
921,4026
922,970
923,970
924,970
925,4369
926,970
927,6675
928,927
929,2831
930,2831
931,3134
932,9464
933,7002
934,4947
935,4947
936,933
937,7158
938,7158
939,5486
940,3238
941,3140
942,10329
943,6675
944,10329
945,10329
946,10329
947,8163
948,6675
949,6675
950,6675
951,6675
952,3518
953,3518
954,6675
955,8781
956,6675
957,953
958,953
959,6675
960,8803
961,10134
962,3943
963,3141
964,2657
965,10307
966,969
967,10355
968,10355
969,2670
970,2965
971,1344
972,7679
973,9201
974,8867
975,1114
976,1114
977,1114
978,1114
979,1114
980,1114
981,1114
982,1114
983,969
984,969
985,6103
986,8548
987,6675
988,985
989,2663
990,2663
991,6103
992,6103
993,10379
994,4727
995,6675
996,995
997,3259
998,718
999,5676
1000,970
1001,1000
1002,1000
1003,6103
1004,995
1005,6674
1006,970
1007,6674
1008,7106
1009,8699
1010,6675
1011,7106
1012,8803
1013,8803
1014,8803
1015,8803
1016,3654
1017,6675
1018,10242
1019,8656
1020,8657
1021,8658
1022,6675
1023,8803
1024,8687
1025,8690
1026,4553
1027,7106
1028,8803
1029,8185
1030,3592
1031,6674
1032,6675
1033,383
1034,7100
1035,6179
1036,6674
1037,1864
1038,6969
1039,6675
1040,6675
1041,3142
1042,1041
1043,1041
1044,38
1045,9589
1046,6674
1047,5522
1048,6257
1049,7412
1050,5522
1051,5351
1052,5351
1053,8255
1054,1154
1055,1539
1056,57
1057,3140
1058,59
1059,8071
1060,1073
1061,257
1062,7745
1063,268
1064,6674
1065,1291
1066,6675
1067,59
1068,1069
1069,7025
1070,8803
1071,6675
1072,8255
1073,5902
1074,10008
1075,243
1076,3140
1077,6675
1078,2941
1079,179
1080,3142
1081,13174
1082,13174
1083,6709
1084,7450
1085,6674
1086,10088
1087,6675
1088,270
1089,1114
1090,1154
1091,9061
1092,10429
1093,5344
1094,1154
1095,2960
1096,4828
1097,4828
1098,6675
1099,3142
1100,3142
1101,257
1102,8893
1103,6674
1104,8617
1105,3142
1106,1527
1107,6674
1108,8893
1109,3142
1110,376
1111,9680
1112,8893
1113,3142
1114,9970
1115,3142
1116,1111
1117,5509
1118,1111
1119,1111
1120,1111
1121,1111
1122,1111
1123,5509
1124,1111
1125,4830
1126,4829
1127,7450
1128,4828
1129,38
1130,3142
1131,3142
1132,8893
1133,6675
1134,2522
1135,6674
1136,5284
1137,6674
1138,1137
1139,2864
1140,3142
1141,6666
1142,1139
1143,1142
1144,1142
1145,1139
1146,8779
1147,8833
1148,3142
1149,9618
1150,9618
1151,6674
1152,5645
1153,3140
1154,1864
1155,3142
1156,250
1157,2878
1158,8803
1159,389
1160,7598
1161,1158
1162,2373
1163,6675
1164,6675
1165,250
1166,2972
1167,1166
1168,10088
1169,6675
1170,1169
1171,1169
1172,1169
1173,10088
1174,4978
1175,10088
1176,10096
1177,10111
1178,6675
1179,3142
1180,57
1181,4978
1182,1831
1183,1831
1184,6675
1185,6675
1186,1185
1187,1185
1188,1185
1189,6675
1190,6675
1191,6675
1192,8185
1193,8185
1194,3142
1195,250
1196,5645
1197,753
1198,8803
1199,9039
1200,9036
1201,9036
1202,6259
1203,6259
1204,6259
1205,4207
1206,6259
1207,6259
1208,6259
1209,6259
1210,6259
1211,6259
1212,6259
1213,2636
1214,6675
1215,10707
1216,1752
1217,9987
1218,4276
1219,1922
1220,6675
1221,3643
1222,6675
1223,6675
1224,3645
1225,6675
1226,1922
1227,1922
1228,1922
1229,1922
1230,5750
1231,614
1232,8823
1233,1922
1234,6531
1235,8823
1236,8823
1237,7300
1238,9809
1239,4501
1240,9618
1241,6390
1242,4953
1243,4953
1244,3559
1245,3617
1246,3617
1247,3618
1248,3618
1249,8822
1250,8822
1251,8822
1252,8822
1253,8822
1254,8823
1255,8822
1256,9590
1257,1922
1258,4967
1259,4967
1260,4967
1261,4967
1262,3142
1263,4967
1264,4967
1265,4967
1266,4967
1267,4967
1268,4967
1269,4967
1270,6009
1271,6009
1272,1922
1273,5361
1274,8803
1275,8803
1276,6257
1277,3142
1278,10174
1279,6675
1280,3724
1281,3718
1282,6675
1283,6675
1284,1378
1285,2760
1286,3687
1287,1378
1288,10910
1289,8255
1290,7578
1291,1290
1292,3140
1293,9536
1294,3142
1295,3142
1296,4469
1297,256
1298,129
1299,4830
1300,250
1301,9310
1302,25
1303,35
1304,2973
1305,129
1306,179
1307,2965
1308,2670
1309,3141
1310,6790
1311,171
1312,1311
1313,8893
1314,7693
1315,4000
1316,124
1317,1319
1318,1319
1319,1136
1320,8246
1321,8246
1322,1734
1323,1734
1324,7298
1325,5219
1326,1541
1327,54
1328,830
1329,340
1330,1534
1331,1777
1332,7152
1333,1180
1334,321
1335,1145
1336,1145
1337,1145
1338,969
1339,8258
1340,1145
1341,1145
1342,7449
1343,8258
1344,970
1345,7693
1346,10440
1347,7151
1348,9036
1349,4207
1350,4207
1351,1145
1352,8246
1353,8246
1354,8246
1355,6675
1356,4551
1357,3142
1358,5750
1359,10096
1360,473
1361,5365
1362,5365
1363,1702
1364,6675
1365,6257
1366,7653
1367,3518
1368,1509
1369,3747
1370,5470
1371,6257
1372,9292
1373,6675
1374,6258
1375,8803
1376,268
1377,4229
1378,2527
1379,6674
1380,6312
1381,6312
1382,6312
1383,4365
1384,3518
1385,10475
1386,1137
1387,3518
1388,6675
1389,8289
1390,3167
1391,3324
1392,3324
1393,6633
1394,8246
1395,3141
1396,8246
1397,6255
1398,8246
1399,8246
1400,10637
1401,6675
1402,4018
1403,6675
1404,6675
1405,10381
1406,10380
1407,10381
1408,3167
1409,3167
1410,970
1411,10380
1412,1425
1413,1377
1414,1377
1415,4026
1416,970
1417,6969
1418,6969
1419,2706
1420,2480
1421,1425
1422,35
1423,3142
1424,5251
1425,3141
1426,7377
1427,3624
1428,3626
1429,3625
1430,380
1431,380
1432,9221
1433,5214
1434,8255
1435,10092
1436,9547
1437,3612
1438,473
1439,8803
1440,3808
1441,3808
1442,3808
1443,8803
1444,8803
1445,4229
1446,2941
1447,1180
1448,321
1449,6390
1450,9587
1451,9587
1452,9587
1453,9587
1454,9587
1455,4103
1456,6011
1457,312
1458,4038
1459,1457
1460,4207
1461,4364
1462,4501
1463,6531
1464,7150
1465,6257
1466,5470
1467,6257
1468,6257
1469,6257
1470,4364
1471,6258
1472,6258
1473,5522
1474,5471
1475,6258
1476,9604
1477,6011
1478,5522
1479,5522
1480,5522
1481,5522
1482,5360
1483,5360
1484,5522
1485,9292
1486,6675
1487,8467
1488,5553
1489,4589
1490,1489
1491,1375
1492,1375
1493,5481
1494,5978
1495,5979
1496,3140
1497,88
1498,5985
1499,7414
1500,7414
1501,1506
1502,1506
1503,4691
1504,4691
1505,9065
1506,1509
1507,10465
1508,10465
1509,88
1510,88
1511,1510
1512,1510
1513,562
1514,3141
1515,6675
1516,257
1517,260
1518,2941
1519,240
1520,6675
1521,6531
1522,6531
1523,7152
1524,1376
1525,1376
1526,3687
1527,5192
1528,260
1529,6707
1530,3142
1531,13227
1532,2886
1533,7076
1534,1537
1535,93
1536,47
1537,7076
1538,47
1539,1537
1540,1537
1541,340
1542,2621
1543,6675
1544,5534
1545,1701
1546,5481
1547,257
1548,5133
1549,6675
1550,6675
1551,8659
1552,7106
1553,3914
1554,3914
1555,7695
1556,6675
1557,3292
1558,13227
1559,5645
1560,1551
1561,1551
1562,1561
1563,6675
1564,7101
1565,3142
1566,970
1567,7306
1568,8803
1569,7414
1570,8803
1571,6645
1572,3262
1573,3518
1574,3481
1575,3481
1576,4982
1577,3142
1578,9052
1579,9052
1580,4691
1581,3142
1582,6226
1583,6226
1584,3006
1585,6259
1586,8803
1587,5553
1588,6259
1589,5469
1590,17
1591,3142
1592,4291
1593,3142
1594,3142
1595,3142
1596,4967
1597,1922
1598,6675
1599,79
1600,1864
1601,8185
1602,6675
1603,6675
1604,6675
1605,3142
1606,1354
1607,6675
1608,3115
1609,1864
1610,1215
1611,6675
1612,6675
1613,6675
1614,1541
1615,1539
1616,7152
1617,8185
1618,4989
1619,428
1620,6675
1621,3140
1622,9680
1623,1666
1624,268
1625,9680
1626,9050
1627,9055
1628,6675
1629,96
1630,4501
1631,7151
1632,1626
1633,1922
1634,1347
1635,7151
1636,1635
1637,1635
1638,3141
1639,3141
1640,3141
1641,1629
1642,1864
1643,4015
1644,7693
1645,3141
1646,4276
1647,3142
1648,5485
1649,260
1650,269
1651,969
1652,6675
1653,3216
1654,4148
1655,4000
1656,3140
1657,1358
1658,1358
1659,1358
1660,6676
1661,3445
1662,8071
1663,3142
1664,8648
1665,3141
1666,9311
1667,6528
1668,6528
1669,6528
1670,9520
1671,9520
1672,266
1673,6184
1674,35
1675,35
1676,4021
1677,6675
1678,206
1679,206
1680,1677
1681,6675
1682,1843
1683,6571
1684,6539
1685,1843
1686,8803
1687,3917
1688,3141
1689,1291
1690,6675
1691,8681
1692,1069
1693,7002
1694,7002
1695,4013
1696,662
1697,6674
1698,2944
1699,3141
1700,10084
1701,270
1702,3141
1703,5849
1704,5848
1705,1856
1706,3141
1707,129
1708,6675
1709,6675
1710,3140
1711,7380
1712,7580
1713,8803
1714,5849
1715,6362
1716,3810
1717,9701
1718,10488
1719,450
1720,1742
1721,260
1722,4549
1723,272
1724,9702
1725,10659
1726,7152
1727,4000
1728,6970
1729,8647
1730,8649
1731,7377
1732,260
1733,7377
1734,3666
1735,4606
1736,5361
1737,6675
1738,6675
1739,7152
1740,5205
1741,9701
1742,4016
1743,2691
1744,8700
1745,24
1746,1922
1747,3142
1748,3142
1749,1922
1750,7202
1751,10158
1752,7201
1753,6257
1754,231
1755,1319
1756,1319
1757,1777
1758,6674
1759,10111
1760,813
1761,7083
1762,1159
1763,8291
1764,269
1765,4204
1766,1154
1767,969
1768,4697
1769,3518
1770,8625
1771,3518
1772,8549
1773,970
1774,1695
1775,3481
1776,3255
1777,93
1778,260
1779,250
1780,1056
1781,8291
1782,173
1783,1842
1784,1842
1785,1842
1786,9606
1787,1922
1788,2595
1789,4207
1790,4207
1791,8803
1792,8822
1793,8822
1794,3666
1795,1794
1796,1794
1797,1864
1798,4547
1799,268
1800,1868
1801,6675
1802,2835
1803,2835
1804,2835
1805,2835
1806,8803
1807,3141
1808,808
1809,6674
1810,3493
1811,13227
1812,6675
1813,8803
1814,10674
1815,10674
1816,338
1817,338
1818,6675
1819,8893
1820,4013
1821,8920
1822,8920
1823,1544
1824,6675
1825,4204
1826,6707
1827,808
1828,109
1829,1322
1830,62
1831,6675
1832,6675
1833,3010
1834,1701
1835,3707
1836,3810
1837,5529
1838,24
1839,1820
1840,1820
1841,4020
1842,6802
1843,55
1844,3332
1845,1377
1846,4989
1847,5943
1848,55
1849,17
1850,348
1851,1843
1852,6675
1853,380
1854,1377
1855,2373
1856,4533
1857,3938
1858,1859
1859,261
1860,5553
1861,1922
1862,6257
1863,5553
1864,257
1865,1922
1866,5553
1867,6257
1868,1864
1869,9587
1870,6675
1871,1868
1872,7880
1873,7150
1874,5337
1875,8324
1876,7880
1877,6675
1878,10571
1879,8488
1880,5337
1881,7150
1882,8324
1883,9587
1884,5337
1885,6384
1886,7150
1887,8324
1888,7151
1889,132
1890,7880
1891,4576
1892,5553
1893,7880
1894,1629
1895,5473
1896,5553
1897,6675
1898,9587
1899,8467
1900,6675
1901,5553
1902,5737
1903,8822
1904,6258
1905,7880
1906,132
1907,9036
1908,6675
1909,3102
1910,1968
1911,6258
1912,6675
1913,7151
1914,7880
1915,9590
1916,5553
1917,9587
1918,1902
1919,3102
1920,9590
1921,5473
1922,3142
1923,9590
1924,5162
1925,1922
1926,5365
1927,9056
1928,8864
1929,5365
1930,7202
1931,2975
1932,7202
1933,6675
1934,7202
1935,9056
1936,9590
1937,6258
1938,5365
1939,8822
1940,8822
1941,8822
1942,9589
1943,5553
1944,8822
1945,5553
1946,5473
1947,5337
1948,9590
1949,4501
1950,9590
1951,1922
1952,5553
1953,9590
1954,1607
1955,1922
1956,4501
1957,9590
1958,1607
1959,4207
1960,132
1961,2280
1962,9603
1963,1630
1964,8864
1965,9056
1966,5361
1967,9590
1968,132
1969,5553
1970,6259
1971,5162
1972,8457
1973,8457
1974,5553
1975,8457
1976,9587
1977,8457
1978,7299
1979,8822
1980,8822
1981,6258
1982,7880
1983,5522
1984,8822
1985,132
1986,9590
1987,132
1988,6532
1989,4967
1990,1922
1991,9587
1992,5737
1993,7299
1994,5737
1995,5470
1996,7299
1997,257
1998,7300
1999,5470
2000,6257
2001,8864
2002,8864
2003,8822
2004,8822
2005,4967
2006,373
2007,4967
2008,9590
2009,5737
2010,6257
2011,4967
2012,2200
2013,5553
2014,8541
2015,5737
2016,6257
2017,5553
2018,5553
2019,9631
2020,5737
2021,6257
2022,7300
2023,132
2024,4507
2025,8380
2026,6675
2027,4207
2028,5162
2029,5553
2030,8822
2031,8488
2032,5553
2033,8822
2034,5737
2035,6675
2036,8822
2037,132
2038,7151
2039,9680
2040,1922
2041,5735
2042,5553
2043,4967
2044,9587
2045,2280
2046,6675
2047,1630
2048,132
2049,5553
2050,373
2051,4501
2052,5473
2053,132
2054,8822
2055,8822
2056,373
2057,7880
2058,8381
2059,8380
2060,8457
2061,8380
2062,132
2063,7880
2064,5553
2065,132
2066,1922
2067,132
2068,7880
2069,2983
2070,2983
2071,5553
2072,8822
2073,4937
2074,5362
2075,9590
2076,5362
2077,5553
2078,5162
2079,5473
2080,8822
2081,9605
2082,4507
2083,4501
2084,1630
2085,6384
2086,3591
2087,5553
2088,5553
2089,8457
2090,8541
2091,2975
2092,1201
2093,1201
2094,1907
2095,1907
2096,1348
2097,1348
2098,1200
2099,1200
2100,1199
2101,1199
2102,1198
2103,1198
2104,3021
2105,3021
2106,3021
2107,3021
2108,3021
2109,6675
2110,10672
2111,3142
2112,259
2113,6674
2114,6674
2115,6674
2116,6674
2117,1050
2118,1050
2119,1050
2120,1050
2121,5520
2122,5520
2123,37
2124,323
2125,37
2126,37
2127,2123
2128,2123
2129,2123
2130,2123
2131,2123
2132,2123
2133,2123
2134,2124
2135,2124
2136,2124
2137,2124
2138,2124
2139,2124
2140,2124
2141,2124
2142,2124
2143,2124
2144,2124
2145,2125
2146,2125
2147,2125
2148,2125
2149,2126
2150,2126
2151,2126
2152,2126
2153,5522
2154,5522
2155,9587
2156,10156
2157,7412
2158,5521
2159,7415
2160,5522
2161,5522
2162,9587
2163,5522
2164,5522
2165,5522
2166,5522
2167,5522
2168,5522
2169,5522
2170,5522
2171,6259
2172,6259
2173,6259
2174,6259
2175,6259
2176,4207
2177,4207
2178,4207
2179,6259
2180,6259
2181,6259
2182,6675
2183,6675
2184,8338
2185,3082
2186,3082
2187,5737
2188,9608
2189,9608
2190,6384
2191,9608
2192,7880
2193,9608
2194,9608
2195,7880
2196,7880
2197,7880
2198,5737
2199,6675
2200,5737
2201,10561
2202,5737
2203,10561
2204,7880
2205,5521
2206,5737
2207,5737
2208,8338
2209,6675
2210,5737
2211,1114
2212,97
2213,5219
2214,1625
2215,1625
2216,5553
2217,6259
2218,9605
2219,6259
2220,6257
2221,9590
2222,9589
2223,9590
2224,9589
2225,8822
2226,1752
2227,9056
2228,8822
2229,8458
2230,5553
2231,8822
2232,6675
2233,8458
2234,5553
2235,9605
2236,2280
2237,1922
2238,8822
2239,3151
2240,6257
2241,2280
2242,8822
2243,6257
2244,8524
2245,7087
2246,5468
2247,6257
2248,8822
2249,132
2250,10156
2251,8488
2252,6257
2253,5362
2254,8822
2255,132
2256,3151
2257,6257
2258,5362
2259,6259
2260,9590
2261,3151
2262,6675
2263,8822
2264,8822
2265,8822
2266,8822
2267,8822
2268,5553
2269,836
2270,3258
2271,7300
2272,7299
2273,8822
2274,5468
2275,1922
2276,8324
2277,1629
2278,8864
2279,5468
2280,7151
2281,2280
2282,5470
2283,4501
2284,5159
2285,5521
2286,4501
2287,5473
2288,2280
2289,98
2290,4103
2291,3044
2292,3044
2293,7300
2294,6259
2295,9590
2296,9590
2297,7202
2298,3101
2299,6675
2300,9590
2301,7151
2302,1629
2303,6675
2304,4576
2305,9057
2306,8822
2307,2306
2308,1629
2309,8822
2310,8822
2311,54
2312,4507
2313,9606
2314,10156
2315,4693
2316,9606
2317,4501
2318,4501
2319,9605
2320,359
2321,6407
2322,6715
2323,6675
2324,268
2325,4101
2326,6715
2327,4101
2328,1377
2329,270
2330,4989
2331,7693
2332,4989
2333,6573
2334,1377
2335,1377
2336,3142
2337,1852
2338,6407
2339,1377
2340,2338
2341,2338
2342,6715
2343,3142
2344,7441
2345,6117
2346,9115
2347,1377
2348,8803
2349,6407
2350,4101
2351,1377
2352,5488
2353,9213
2354,6675
2355,393
2356,313
2357,3518
2358,3324
2359,2644
2360,5490
2361,11570
2362,3140
2363,6675
2364,11570
2365,11570
2366,6584
2367,11570
2368,13212
2369,9962
2370,6675
2371,261
2372,261
2373,54
2374,55
2375,270
2376,4101
2377,1826
2378,8255
2379,6969
2380,417
2381,10088
2382,10088
2383,10088
2384,7101
2385,1852
2386,1852
2387,1852
2388,1852
2389,3338
2390,3338
2391,3338
2392,3338
2393,3338
2394,3338
2395,4371
2396,4469
2397,88
2398,362
2399,62
2400,6675
2401,6445
2402,266
2403,4000
2404,2403
2405,2403
2406,261
2407,261
2408,268
2409,4637
2410,325
2411,2410
2412,267
2413,257
2414,267
2415,267
2416,90
2417,3142
2418,329
2419,3
2420,3142
2421,57
2422,268
2423,6675
2424,2311
2425,2311
2426,4989
2427,8662
2428,3257
2429,269
2430,3257
2431,6715
2432,6715
2433,6715
2434,6715
2435,6715
2436,7037
2437,10174
2438,10174
2439,5222
2440,5222
2441,5222
2442,5218
2443,5218
2444,5222
2445,6715
2446,5222
2447,6715
2448,6715
2449,8892
2450,3481
2451,779
2452,6969
2453,9530
2454,7693
2455,4551
2456,8898
2457,4551
2458,4551
2459,3140
2460,6684
2461,6684
2462,8255
2463,8255
2464,3142
2465,474
2466,6969
2467,6969
2468,1314
2469,1658
2470,3748
2471,1422
2472,1422
2473,1422
2474,3808
2475,3808
2476,2706
2477,2707
2478,2707
2479,2706
2480,4015
2481,2574
2482,10663
2483,3142
2484,1843
2485,4101
2486,6675
2487,4101
2488,6675
2489,6675
2490,7693
2491,3142
2492,2491
2493,6675
2494,2491
2495,6675
2496,6675
2497,2914
2498,6376
2499,2914
2500,6684
2501,1093
2502,2918
2503,2918
2504,2375
2505,2919
2506,2375
2507,10147
2508,10147
2509,6675
2510,3142
2511,2918
2512,6720
2513,3142
2514,545
2515,545
2516,542
2517,542
2518,546
2519,546
2520,543
2521,543
2522,38
2523,3142
2524,3142
2525,2878
2526,544
2527,274
2528,4551
2529,2973
2530,2973
2531,9121
2532,6715
2533,9610
2534,9609
2535,6715
2536,3719
2537,3719
2538,3719
2539,5222
2540,5218
2541,86
2542,86
2543,5233
2544,9610
2545,6715
2546,10657
2547,6715
2548,6715
2549,297
2550,269
2551,3453
2552,3453
2553,3453
2554,9520
2555,9520
2556,3586
2557,3737
2558,3142
2559,3237
2560,474
2561,3717
2562,474
2563,1422
2564,1422
2565,3748
2566,5628
2567,2520
2568,2521
