src_id,dst_id
7097,26078
6931,26078
1114,26078
4852,26078
6561,26078
2668,26078
7642,26078
7717,26078
2456,26078
3321,26078
5420,26078
4264,26078
7661,26078
2149,26078
652,26078
11116,26078
3631,26078
8268,26078
7809,26078
788,26078
6095,26078
3883,26078
10718,26078
2744,26078
5586,26078
2002,26078
8831,26078
1312,26078
6906,26078
3106,26078
1103,26078
2458,26078
1071,26078
2347,26078
3354,26078
18791,26078
7410,26078
6074,26078
1741,26078
2237,26078
3220,26078
2739,26078
2491,26078
2797,26078
4086,26078
182,26078
1045,26078
1091,26078
1662,26078
4252,26078
32,26078
1359,26078
7112,26078
3948,26078
6556,26078
4082,26078
2300,26078
1309,26078
6603,26078
12429,26078
1458,26078
11579,26078
8216,26078
5229,26078
4874,26078
12122,26078
197,26078
133,26078
5080,26078
5141,26078
7278,26078
3722,26078
2101,26078
8531,26078
2982,26078
3082,26078
7792,26078
5597,26078
4212,26078
85,26078
863,26078
1088,26078
14794,26078
9094,26078
758,26078
2785,26078
8731,26078
546,26078
1453,26078
6722,26078
2903,26078
2693,26078
2215,26078
1164,26078
3331,26078
7579,26078
278,26078
4434,26078
1923,26078
2813,26078
1990,26078
3858,26078
6293,26078
7650,26078
7907,26078
2721,26078
3333,26078
2626,26078
188,26078
2497,26078
2199,26078
3580,26078
1496,26078
2465,26078
2120,26078
1172,26078
996,26078
11860,26078
3207,26078
8018,26078
4623,26078
9483,26078
249,26078
8917,26078
303,26078
1497,26078
11681,26078
10818,26078
1093,26078
7725,26078
7201,26078
9983,26078
1843,26078
3564,26078
13869,26078
4063,26078
21,26078
7489,26078
138,26078
918,26078
4482,26078
1083,26078
2043,26078
244,26078
7212,26078
2114,26078
2012,26078
3064,26078
1119,26078
1725,26078
222,26078
7319,26078
5022,26078
2016,26078
9557,26078
4312,26078
1020,26078
255,26078
2742,26078
13002,26078
2233,26078
2055,26078
1037,26078
282,26078
8963,26078
9075,26078
3233,26078
10057,26078
7285,26078
8775,26078
9028,26078
5692,26078
6296,26078
12555,26078
3474,26078
7853,26078
4818,26078
9357,26078
5618,26078
3775,26078
1151,26078
3559,26078
970,26078
5307,26078
11013,26078
4735,26078
9525,26078
7956,26078
6700,26078
7303,26078
6635,26078
3214,26078
6998,26078
6742,26078
8667,26078
1928,26078
11161,26078
12210,26078
1021,26078
5514,26078
4871,26078
5137,26078
538,26078
6278,26078
3016,26078
98,26078
4238,26078
11884,26078
4744,26078
1362,26078
418,26078
23,26078
10333,26078
10478,26078
11148,26078
721,26078
743,26078
5226,26078
3457,26078
1248,26078
2657,26078
1720,26078
614,26078
4126,26078
175,26078
3248,26078
2608,26078
3444,26078
3542,26078
8122,26078
4973,26078
10066,26078
2486,26078
10766,26078
8086,26078
718,26078
3253,26078
10460,26078
8374,26078
2098,26078
2077,26078
3363,26078
2218,26078
3065,26078
2577,26078
431,26078
948,26078
2824,26078
11029,26078
13303,26078
10258,26078
290,26078
2934,26078
292,26078
1514,26078
6438,26078
15899,26078
4589,26078
2394,26078
964,26078
4993,26078
4113,26078
7151,26078
12663,26078
7598,26078
7818,26078
855,26078
3303,26078
13416,26078
7857,26078
8640,26078
2619,26078
6325,26078
13406,26078
6298,26078
13161,26078
1770,26078
9375,26078
2148,26078
14775,26078
111,26078
5834,26078
1495,26078
398,26078
2322,26078
3128,26078
11848,26078
6259,26078
8951,26078
12110,26078
6020,26078
7535,26078
1472,26078
704,26078
2439,26078
13453,26078
60,26078
7691,26078
12802,26078
3343,26078
974,26078
15386,26078
1417,26078
4476,26078
5243,26078
4983,26078
7832,26078
10059,26078
5035,26078
635,26078
2853,26078
6045,26078
3851,26078
6128,26078
7543,26078
3563,26078
9537,26078
688,26078
879,26078
6677,26078
498,26078
5719,26078
4044,26078
649,26078
2897,26078
97,26078
4085,26078
11686,26078
6662,26078
11922,26078
13077,26078
4410,26078
2487,26078
8538,26078
5629,26078
10206,26078
8655,26078
2861,26078
10006,26078
7107,26078
1704,26078
310,26078
7088,26078
2563,26078
13865,26078
1171,26078
7474,26078
12615,26078
11266,26078
3432,26078
7805,26078
12465,26078
8650,26078
19448,26078
9951,26078
9646,26078
7894,26078
3338,26078
13007,26078
10122,26078
2960,26078
8305,26078
7429,26078
14186,26078
4765,26078
1870,26078
10448,26078
906,26078
8595,26078
7404,26078
7033,26078
216,26078
11878,26078
677,26078
4625,26078
7777,26078
203,26078
8457,26078
15953,26078
8051,26078
10322,26078
658,26078
6619,26078
3913,26078
3600,26078
11663,26078
9661,26078
10975,26078
1597,26078
10616,26078
9385,26078
6335,26078
11568,26078
2011,26078
5891,26078
15980,26078
9158,26078
9504,26078
8472,26078
4374,26078
15410,26078
13670,26078
6062,26078
11411,26078
2435,26078
9947,26078
4513,26078
10856,26078
13450,26078
17345,26078
5810,26078
8803,26078
8511,26078
2825,26078
12497,26078
11540,26078
6656,26078
15840,26078
18722,26078
12571,26078
16057,26078
6390,26078
1679,26078
8239,26078
16076,26078
8001,26078
8271,26078
17775,26078
16110,26078
13234,26078
11382,26078
9864,26078
8589,26078
13282,26078
12383,26078
9502,26078
15831,26078
14069,26078
17166,26078
10763,26078
9684,26078
10347,26078
20026,26078
12473,26078
17781,26078
5927,26078
15832,26078
8298,26078
9763,26078
7806,26078
14296,26078
12907,26078
11621,26078
19049,26078
16340,26078
14902,26078
9819,26078
16426,26078
14231,26078
5218,26078
15217,26078
16506,26078
11287,26078
12486,26078
14481,26078
12607,26078
8084,26078
13817,26078
16678,26078
16683,26078
10549,26078
19144,26078
11508,26078
257,26078
6946,26078
12672,26078
18679,26078
17800,26078
15734,26078
17690,26078
19014,26078
16958,26078
18602,26078
7097,16815
1048,16815
6931,16815
549,16815
1134,16815
1160,16815
4264,16815
4315,16815
652,16815
5004,16815
3660,16815
2099,16815
4549,16815
611,16815
388,16815
5733,16815
61,16815
5015,16815
1091,16815
3948,16815
1127,16815
10514,16815
9094,16815
3578,16815
1014,16815
8256,16815
7183,16815
476,16815
1874,16815
405,16815
4105,16815
10025,16815
3035,16815
2057,16815
4704,16815
3761,16815
9017,16815
5720,16815
4550,16815
193,16815
11356,16815
2515,16815
11817,16815
10660,16815
7872,16815
2055,16815
1616,16815
2323,16815
4735,16815
9525,16815
8441,16815
4836,16815
8603,16815
3840,16815
6635,16815
3411,16815
1928,16815
8745,16815
1722,16815
8597,16815
10356,16815
3016,16815
6775,16815
4999,16815
721,16815
10066,16815
10633,16815
15483,16815
2467,16815
6217,16815
361,16815
9714,16815
15829,16815
2182,16815
7857,16815
4003,16815
2889,16815
2289,16815
7111,16815
11684,16815
13084,16815
11419,16815
8825,16815
4079,16815
2044,16815
9187,16815
9929,16815
4209,16815
1269,16815
1495,16815
749,16815
6651,16815
13346,16815
8454,16815
1274,16815
4863,16815
11344,16815
10743,16815
9253,16815
3901,16815
2105,16815
3904,16815
5311,16815
6554,16815
6202,16815
9869,16815
11961,16815
13696,16815
5699,16815
10130,16815
7386,16815
7638,16815
3782,16815
15994,16815
7888,16815
17214,16815
13782,16815
16088,16815
9768,16815
