src_id,dst_id
1,17045
1,17055
1,17057
1,17059
1,17061
1,17063
1,17066
1,17067
1,17070
1,17170
1,17172
1,17174
1,17181
1,17185
1,17207
1,17208
1,17213
1,17214
1,17218
1,17221
1,17224
1,17225
1,17226
1,17227
1,17229
1,17230
1,17231
1,17232
1,17235
1,17236
1,17240
1,17244
1,17245
1,17254
1,17255
1,17257
1,17259
1,17265
1,17266
1,17270
1,18987
1,19133
1,18978
1,18965
1,18938
1,18988
1,18966
1,18948
1,18993
1,18994
1,18949
1,18996
1,18939
1,18998
1,18940
1,19004
1,18941
1,19009
1,19010
1,19011
1,19095
1,19096
1,18967
1,19012
1,19098
1,19013
1,19014
1,19016
1,19201
1,19203
1,18942
1,19018
1,18950
1,19019
1,19022
1,19023
1,18943
1,19025
1,19026
1,19029
1,19102
1,19226
1,18979
1,18952
1,19031
1,19032
1,19237
1,19033
1,17496
1,17499
1,17500
1,17501
1,17502
1,17503
1,17504
1,17514
1,17515
1,17518
1,17524
1,17526
1,17528
1,17533
1,17543
1,17547
1,17566
1,17581
1,17584
1,17604
1,17606
1,17608
1,17621
1,17628
1,17632
1,17643
1,17645
1,17651
1,17652
1,17656
1,17658
1,17662
1,17665
1,17666
1,17668
1,17685
1,17727
1,17732
1,17736
1,17745
1,17749
1,17750
1,17797
1,17801
1,17806
1,17807
1,17811
1,18944
1,19034
1,19035
1,19036
1,19037
1,18955
1,18956
1,19255
1,18970
1,19265
1,18981
1,18982
1,19274
1,19275
1,18984
1,18985
1,18977
1,19043
1,19305
1,18945
1,19056
1,19057
1,19347
1,19111
1,19352
1,19356
1,18971
1,18972
1,18986
1,18973
1,19068
1,19072
1,19073
1,19074
1,18974
1,19419
1,19436
1,19437
1,18251
1,18252
1,18268
1,18272
1,18283
1,18289
1,18302
1,18308
1,18310
1,18312
1,18315
1,18316
1,18318
1,18333
1,18351
1,18353
1,18355
1,18356
1,18362
1,18363
1,18364
1,18369
1,18370
1,18374
1,18375
1,18376
1,18378
1,18380
1,18385
1,18386
1,18388
1,18394
1,18396
1,18397
1,18399
1,18400
