src_id,dst_id
0,8146
0,8246
0,8446
0,8491
1,7962
1,7964
1,7965
1,7966
1,7968
1,7969
1,7977
1,142
1,7978
1,7980
1,7986
1,225
1,7991
1,7997
1,7998
1,8000
1,8001
1,8002
1,8004
1,8005
1,899
1,8006
1,8008
1,8012
1,290
1,8013
1,932
1,8016
1,8017
1,8018
1,8022
1,8023
1,8024
1,8025
1,8027
1,8029
1,150
1,285
1,8031
1,1407
1,8034
1,8038
1,6345
1,8045
1,8055
1,8056
1,8059
1,305
1,8067
1,296
1,8072
1,8073
1,320
1,8074
1,8075
1,8077
1,8078
1,306
1,183
1,8085
1,8086
1,176
1,8089
1,8090
1,1070
1,8092
1,533
1,282
1,957
1,8107
1,8113
1,694
1,8116
1,8118
1,8119
1,8120
1,8121
1,8122
1,8123
1,308
1,8133
1,8134
1,1828
1,151
1,8136
1,8137
1,8147
1,8148
1,1114
1,8149
1,8156
1,8157
1,8161
1,4683
1,8162
1,8163
1,1064
1,546
1,8167
1,1304
1,8172
1,8173
1,8176
1,984
1,923
1,8182
1,164
1,8185
1,8191
1,8192
1,205
1,697
1,2979
1,3362
1,8206
1,8207
1,6145
1,8213
1,940
1,498
1,8220
1,8222
1,8224
1,8225
1,8228
1,8230
1,8231
1,8234
1,264
1,8241
1,145
1,2045
1,275
1,8245
1,8247
1,8673
1,8250
1,8252
1,8253
1,8255
1,8257
1,8258
1,8259
1,1762
1,8262
1,190
1,8264
1,8266
1,6460
1,774
1,8269
1,8270
1,8272
1,8273
1,4265
1,297
1,8280
1,8282
1,8287
1,8289
1,870
1,2678
1,1113
1,1404
1,8296
1,8301
1,8302
1,8303
1,1806
1,159
1,6339
1,8311
1,8313
1,8317
1,534
1,130
1,8323
1,8324
1,8325
1,968
1,8332
1,951
1,8333
1,8335
1,8338
1,1082
1,8343
1,8345
1,8346
1,8676
1,8353
1,8354
1,8359
1,8360
1,8361
1,8362
1,193
1,8367
1,849
1,8370
1,8372
1,8374
1,623
1,8383
1,8385
1,8386
1,2340
1,8389
1,8392
1,149
1,8396
1,773
1,965
1,8401
1,8402
1,170
1,8406
1,8410
1,8411
1,1408
1,8415
1,1104
1,869
1,8423
1,129
1,8424
1,8426
1,8429
1,8432
1,8433
1,8434
1,8435
1,8438
1,8674
1,8441
1,8442
1,8444
1,8445
1,8447
1,8448
1,3395
1,8450
1,12
1,1088
1,8453
1,232
1,8455
1,8466
1,690
1,8472
1,211
1,8479
1,8481
1,8482
1,8484
1,287
1,8487
1,949
1,8488
1,8490
1,8493
1,8496
1,8497
1,8498
1,8499
1,156
1,8501
1,826
1,4167
1,8504
1,8506
1,8507
1,8675
1,529
1,118
1,8513
1,8517
1,8518
1,1125
1,8523
1,173
1,8543
1,8544
1,2509
1,8545
1,8546
1,8551
1,693
1,204
1,8557
1,8559
1,8576
1,8577
