src_id,dst_id
0,17045
0,17055
0,17059
0,17066
0,17067
0,17070
0,17170
0,17172
0,17207
0,17213
0,17214
0,17218
0,17224
0,17225
0,17226
0,17227
0,17229
0,17231
0,17232
0,17235
0,17236
0,17244
0,17245
0,17254
0,17255
0,17257
0,17259
0,17266
0,17270
0,18987
0,19133
0,18965
0,18938
0,18988
0,18948
0,18993
0,18949
0,18939
0,18998
0,18940
0,18941
0,19009
0,19095
0,18967
0,19014
0,19203
0,18942
0,19018
0,18950
0,19019
0,19022
0,19023
0,18943
0,19025
0,19026
0,19029
0,19102
0,18979
0,18952
0,19032
0,19237
0,19033
0,17496
0,17500
0,17502
0,17503
0,17504
0,17514
0,17524
0,17526
0,17533
0,17543
0,17566
0,17584
0,17604
0,17606
0,17628
0,17632
0,17643
0,17645
0,17651
0,17658
0,17662
0,17665
0,17685
0,17727
0,17745
0,17749
0,17806
0,17807
0,17811
0,18944
0,19037
0,18955
0,18981
0,18982
0,18985
0,18977
0,19043
0,18945
0,19057
0,19111
0,19356
0,18971
0,18986
0,18973
0,19068
0,19074
0,18974
0,19436
0,19437
0,18251
0,18252
0,18302
0,18308
0,18310
0,18312
0,18316
0,18318
0,18333
0,18353
0,18355
0,18362
0,18363
0,18369
0,18370
0,18375
0,18378
0,18380
0,18385
0,18386
0,18394
0,18396
0,18399
0,18400
1,17061
1,17063
1,18996
1,17499
1,17515
1,17528
1,17621
1,17736
1,19034
1,19255
1,18970
1,19265
1,18972
1,19073
1,18272
1,18356
3,17059
2,17165
3,17170
2,17172
3,17173
3,17213
3,17214
2,17214
2,17221
3,17225
2,17225
3,17226
2,17235
2,17246
2,17255
3,18938
2,18938
2,18993
3,18939
2,18939
2,19009
3,19203
2,18942
2,19205
3,18976
3,19023
2,19023
3,18943
2,18952
2,19033
2,17606
2,17626
2,17715
3,18944
2,19034
3,19241
3,18953
2,18977
2,19044
2,18945
2,19053
2,19062
2,18962
2,19616
2,19388
2,19391
3,18251
2,18284
2,18297
4,18826
5,18412
6,18487
6,18418
7,18526
8,18411
6,18526
4,18801
6,18402
6,18434
5,18403
9,18403
10,18402
